Set Size,Highest Value
24,496
21,490
30,497
23,491
41,492
24,484
24,481
32,488
21,464
29,485
25,468
21,482
37,500
25,499
27,456
27,498

24,480
21,430
26,486
29,495
23,487
27,492
27,491
25,488
25,494
30,497
31,499
30,498
24,457
34,496
25,405
29,490
21,482
24,340
25,500

26,495
29,492
27,498
22,494
38,500
23,453
31,496
26,466
32,497
31,493
27,481
33,476
17,439
17,455
24,482
27,488
18,491
30,499
22,489

21,498
27,489
26,483
28,476
22,493
27,486
28,497
22,428
30,499
29,492
27,496
28,488
30,491
34,484
17,490
22,461
32,482
27,500
23,430

33,459
21,499
19,472
21,485
29,495
23,498
36,490
32,483
20,410
20,500
25,493
25,486
26,496
24,489
23,461
33,477
24,484
30,460
36,491

26,493
24,490
22,489
27,486
34,488
23,495
23,452
21,469
24,480
25,499
29,487
25,482
30,500
26,460
25,470
32,494
26,472
27,491
31,484

24,488
23,463
23,493
20,491
33,498
22,475
25,496
31,445
34,474
20,468
25,448
27,494
29,495
30,480
29,492
20,485
26,489
31,500
28,497

25,483
24,443
23,488
25,497
29,500
29,498
29,493
32,485
22,487
33,463
26,471
22,432
32,496
18,495
29,491
28,457
22,489
28,478
24,499

28,494
25,458
22,498
24,496
19,492
29,497
24,466
21,450
30,499
38,445
34,483
28,495
28,484
23,493
31,488
27,500
21,477
23,465
25,469

20,497
29,475
33,496
31,489
24,469
20,479
25,493
35,499
25,486
22,500
31,491
28,484
25,482
21,459
29,495
26,463
28,481
22,498
26,447

29,499
22,485
32,465
22,486
22,482
27,490
35,496
25,479
26,492
27,488
23,500
36,498
25,489
31,466
26,477
17,491
22,432
29,494
24,493

19,479
29,475
16,493
26,466
24,453
36,470
33,499
27,482
30,458
26,497
23,480
27,495
25,500
27,489
31,496
34,486
20,481
23,491
24,485

18,459
30,499
26,483
29,486
22,490
27,487
22,500
22,480
28,472
42,494
23,475
29,492
24,497
25,495
28,482
28,477
29,488
19,481
29,498

24,480
25,491
26,453
25,485
29,500
23,497
24,492
28,499
24,447
31,493
28,483
25,496
20,474
31,476
23,498
29,488
25,465
31,494
29,484

19,467
27,484
25,491
17,492
27,489
29,464
17,390
26,455
24,466
28,494
28,496
34,495
34,480
24,488
25,500
23,497
24,490
37,486
32,499

31,497
33,491
28,499
26,482
27,489
27,494
24,478
27,495
27,490
30,487
21,483
22,488
27,500
29,484
23,498
21,464
27,436
27,486
23,496

27,479
26,491
26,476
30,493
25,489
21,440
29,494
21,451
25,474
28,488
33,487
28,490
26,499
26,498
33,497
24,463
22,471
19,495
31,500

24,491
28,468
25,492
29,499
22,498
24,489
34,484
29,496
28,482
31,445
19,467
21,476
28,500
27,488
22,485
31,493
28,497
23,475
27,462

23,486
24,489
24,473
35,500
26,447
24,472
34,490
28,487
24,497
30,462
27,493
28,499
29,495
26,492
34,494
21,496
18,498
22,454
23,481

26,489
29,470
29,500
29,473
35,493
22,449
30,443
34,498
28,492
25,490
27,494
21,469
16,435
27,458
21,499
26,456
27,488
19,483
29,497

28,500
24,484
36,494
23,463
34,488
31,489
33,496
27,499
30,497
24,460
19,480
19,486
23,448
22,452
23,498
20,491
35,492
30,450
19,485

24,492
28,427
25,496
30,468
21,436
23,489
18,471
27,499
23,491
21,440
31,483
37,493
32,481
31,478
23,479
25,500
24,488
26,485
31,484

26,491
24,481
32,467
22,486
28,482
29,497
33,494
32,479
23,483
22,426
20,469
27,498
22,500
24,496
27,484
19,464
31,490
30,495
29,461

31,478
30,496
24,450
25,467
22,495
23,482
25,486
25,468
22,492
23,470
18,464
25,500
26,493
30,487
32,494
34,498
26,499
29,472
30,485

23,475
26,435
28,497
29,499
23,459
15,491
28,493
30,476
24,490
31,478
34,474
25,500
28,492
37,496
29,455
15,485
32,498
23,456
20,466

33,492
26,491
17,456
18,499
24,487
34,483
22,489
28,494
32,472
25,496
32,495
22,500
26,444
27,493
21,486
44,490
26,498
22,421
21,418

26,478
23,498
30,493
20,460
26,484
25,489
28,499
25,496
16,477
27,487
31,495
27,500
30,463
26,491
29,494
27,497
29,476
29,471
26,440

22,492
28,479
20,499
25,487
34,490
22,476
32,477
28,466
28,496
33,497
25,500
26,488
24,468
30,498
21,458
16,425
36,475
25,427
25,486

24,481
33,485
30,486
22,496
27,492
29,489
21,469
30,487
17,475
27,488
25,497
32,498
25,499
33,490
29,493
20,494
25,409
22,500
29,491

29,498
25,484
24,492
32,500
25,495
21,497
22,478
34,482
24,476
32,483
30,471
27,489
22,456
30,493
23,451
21,485
26,488
24,496
29,499

33,488
23,498
23,493
19,435
20,495
24,482
26,491
32,492
34,461
21,497
19,486
31,466
23,442
26,499
23,477
34,475
33,500
27,490
29,485

23,476
21,481
24,454
31,492
22,498
28,489
29,493
27,495
14,468
19,485
31,500
30,497
30,494
29,487
39,484
20,478
27,473
24,446
32,499

25,492
20,493
28,471
29,498
27,500
28,482
19,424
27,476
26,499
25,495
21,478
24,496
26,455
25,477
22,494
43,486
32,497
25,491
28,444

21,493
24,484
25,497
21,451
16,448
23,443
25,489
33,492
28,481
31,499
28,438
27,469
20,447
30,500
39,495
34,482
21,460
25,498
29,487

34,489
26,492
26,499
26,500
29,480
22,476
27,473
22,491
31,494
26,441
22,475
36,496
26,495
26,490
24,497
16,464
19,498
33,485
29,451

14,484
24,474
32,498
33,499
30,494
24,496
30,497
23,489
29,461
26,417
29,493
27,480
28,481
28,470
29,495
19,486
23,500
24,487
28,492

24,495
31,500
27,496
19,499
28,470
24,486
25,497
27,493
30,491
20,490
31,462
21,383
30,481
29,459
33,488
22,471
29,482
28,485
22,494

25,481
32,490
33,485
25,480
36,477
22,496
20,472
27,500
30,497
23,494
21,462
23,489
27,473
26,493
19,498
35,467
23,474
24,464
29,499

31,499
39,482
28,455
26,462
26,469
25,491
26,492
27,500
24,495
31,493
25,488
22,447
22,423
21,490
19,496
25,466
27,486
27,472
29,494

25,499
18,470
26,496
30,475
31,442
16,469
23,500
30,471
33,483
30,492
28,498
33,493
22,497
25,487
25,491
30,488
29,459
21,462
25,494

32,477
16,495
28,496
24,475
27,481
37,440
24,492
26,485
23,462
19,467
25,484
34,500
30,498
29,487
31,499
23,489
23,494
29,497
20,474

40,468
27,492
27,470
33,491
23,497
19,435
30,489
27,499
28,490
27,477
22,466
19,483
24,494
19,500
31,498
24,484
28,438
25,485
27,486

31,472
25,500
30,496
22,468
16,494
25,493
22,486
28,458
33,492
29,474
28,487
25,498
24,483
32,497
21,490
25,467
27,462
27,499
30,489

31,492
25,491
19,484
31,500
18,450
20,475
36,490
24,482
26,449
16,424
31,485
35,497
31,494
30,493
34,499
25,498
21,496
27,480
20,489

18,445
25,471
26,499
25,481
28,494
24,485
32,498
35,500
21,475
28,462
29,487
33,496
16,465
24,497
26,455
27,476
26,488
28,492
29,490

20,495
25,450
28,500
38,494
22,478
23,442
24,476
22,470
29,451
24,479
20,488
32,496
24,493
37,490
29,497
25,498
23,468
28,489
27,499

29,461
33,435
28,489
27,482
26,493
25,498
19,444
31,478
20,491
28,499
20,477
32,492
23,474
32,453
24,480
31,497
29,487
21,484
22,500

25,498
26,483
20,467
35,493
24,404
29,496
19,487
25,463
22,489
34,457
25,495
20,469
23,430
30,475
30,499
29,470
24,497
24,481
36,500

23,500
28,499
23,483
30,480
30,496
27,492
29,477
31,489
19,456
23,488
24,474
21,498
25,465
24,493
27,484
37,497
24,481
26,491
29,490

23,500
30,459
33,490
29,492
22,497
26,488
29,499
31,481
32,461
25,426
24,484
37,480
23,496
25,475
22,448
19,494
28,498
22,493
20,495

25,471
28,498
29,479
18,472
25,490
30,489
35,494
21,460
16,493
19,491
24,492
34,500
32,499
30,475
23,468
30,484
32,482
29,495
20,497

22,498
26,492
32,482
33,499
26,493
30,485
20,432
18,477
27,496
28,465
22,483
24,418
26,500
30,489
31,490
21,457
35,486
22,494
27,470

22,498
25,489
26,479
17,495
30,497
24,459
29,487
28,447
29,492
21,488
25,491
34,494
26,493
32,474
30,499
18,396
32,500
27,496
25,454

30,462
32,488
23,468
20,419
28,487
19,495
23,493
26,489
25,486
21,500
32,484
22,491
32,485
31,498
26,476
29,496
24,467
29,492
28,454

16,498
31,488
24,490
25,465
31,484
34,466
37,477
30,500
29,482
20,491
26,492
15,485
25,483
33,497
31,487
21,439
21,495
25,480
26,464

25,490
20,487
23,498
24,494
27,463
21,472
27,482
33,497
31,486
25,496
31,492
24,499
23,479
36,493
19,464
26,484
27,500
30,474
28,488

26,488
24,499
33,498
27,449
20,490
30,482
21,491
30,478
32,500
24,464
32,458
24,475
19,406
28,492
21,477
17,495
37,497
22,373
33,481

38,496
27,476
24,500
23,481
31,480
31,488
43,484
20,469
24,494
21,461
25,451
15,490
26,478
24,498
24,485
25,497
25,489
30,491
24,493

30,439
29,496
27,498
17,487
22,477
29,490
30,493
26,495
24,459
28,497
29,483
27,446
25,499
21,480
29,494
28,440
30,500
21,473
28,472

19,448
26,477
25,463
31,492
25,494
26,464
23,469
30,493
24,496
27,500
29,484
23,478
23,495
32,498
23,489
30,499
34,488
23,497
27,485

25,485
29,459
32,478
22,477
19,498
22,500
27,479
23,487
26,483
22,486
30,497
28,490
34,496
22,456
25,411
31,493
30,499
25,495
28,473

21,475
25,490
36,500
31,493
29,495
26,470
33,494
25,491
28,498
25,476
21,487
19,492
26,497
23,482
30,484
26,486
26,442
28,465
22,499

25,499
22,464
28,474
32,498
23,500
21,465
20,423
35,490
20,400
21,491
23,478
21,481
30,477
26,497
43,487
25,488
30,489
24,495
31,494

24,481
27,480
30,492
25,500
18,424
19,495
30,486
20,487
27,493
30,494
30,476
30,462
23,499
28,497
23,496
29,478
25,498
27,474
35,472

28,493
32,471
21,448
24,490
25,485
20,498
19,484
28,495
25,470
24,499
28,496
30,494
27,467
33,491
20,443
24,500
27,463
31,482
34,492

22,486
20,453
25,468
27,499
28,458
34,472
30,484
24,477
28,498
36,500
17,469
23,462
28,480
31,496
29,467
25,475
22,470
24,495
27,494

29,483
21,497
26,463
21,495
33,475
26,490
26,499
25,500
24,487
24,492
22,494
29,482
24,489
31,496
26,491
34,493
29,466
25,473
25,435

32,473
21,481
33,488
18,408
32,480
33,496
28,485
24,484
20,490
28,498
30,491
27,487
30,477
24,486
21,492
22,500
30,494
24,474
23,407

19,488
29,486
33,490
22,499
21,466
31,480
19,481
30,477
28,498
20,476
32,489
22,495
35,484
23,496
30,439
26,497
28,494
28,500
24,487

29,497
23,476
34,496
31,499
36,500
24,491
31,478
33,498
19,469
22,488
29,484
29,481
25,493
20,467
18,492
31,494
27,479
19,477
20,449

27,495
23,488
26,417
21,493
29,471
24,494
25,461
23,482
30,462
24,497
28,477
22,491
26,499
34,492
25,498
24,500
30,456
25,489
34,487

23,467
30,498
21,491
32,481
16,471
29,485
17,493
23,488
29,495
31,478
35,496
31,490
26,449
23,499
29,477
26,473
28,445
23,489
28,500

26,477
25,498
35,487
30,492
24,468
20,500
27,472
26,497
28,484
28,494
32,499
22,478
23,495
25,491
27,458
20,496
31,486
24,473
27,437

24,451
28,499
20,498
19,464
29,484
28,496
23,481
30,493
18,458
22,467
23,495
31,483
29,497
25,500
24,459
38,491
31,486
27,490
31,476

24,500
29,485
27,489
37,467
27,484
24,450
19,499
20,487
24,454
23,491
29,495
33,472
34,492
27,471
22,461
21,452
23,418
28,496
29,486

19,456
19,485
26,494
28,493
22,489
40,488
25,460
23,428
32,491
29,499
30,480
27,500
27,497
23,467
19,495
28,490
31,498
21,459
31,484

28,493
22,495
20,477
22,498
21,491
33,500
26,499
30,453
29,497
21,487
23,494
30,496
28,488
22,408
26,459
25,486
24,489
32,457
38,492

25,496
28,497
24,472
37,479
30,499
26,500
23,492
31,495
22,473
29,470
26,490
20,483
25,493
33,494
27,486
24,482
24,466
20,498
26,489

19,495
23,491
18,477
31,484
24,499
24,485
24,476
36,482
32,488
22,493
22,463
39,498
27,496
28,494
28,492
28,458
27,500
20,460
28,497

21,436
31,497
20,477
29,499
20,438
24,494
25,492
29,485
27,491
26,470
35,471
22,489
32,498
28,500
29,496
15,479
26,437
31,495
30,482

27,494
21,470
22,483
26,462
20,490
30,474
23,487
28,458
33,500
18,477
30,499
28,498
29,484
26,478
30,464
38,485
29,492
26,497
16,491

30,449
29,479
31,500
29,489
29,495
18,447
20,441
31,493
18,485
30,498
25,470
29,492
21,484
31,499
17,468
30,486
29,494
25,472
28,497

18,471
22,453
31,500
26,498
22,492
23,499
28,494
32,491
31,489
25,482
21,478
28,486
30,495
28,474
22,490
33,496
25,488
25,497
30,487

26,497
28,488
26,496
16,495
28,489
33,451
28,494
27,499
36,483
33,485
28,481
15,436
23,486
29,490
25,479
34,492
21,500
21,484
23,458

21,491
27,486
31,485
26,477
28,463
30,490
18,445
18,448
28,481
28,487
32,469
23,489
27,495
29,500
27,461
27,493
27,498
23,494
30,499

29,447
25,467
21,500
20,492
23,485
25,497
29,486
33,498
23,499
28,466
20,437
25,491
28,482
33,490
34,470
27,495
28,465
26,461
23,477

22,475
32,498
16,492
21,443
24,490
37,494
28,451
33,476
29,491
31,499
20,474
27,483
32,495
24,477
22,469
22,500
26,493
28,489
26,497

23,498
20,490
26,462
28,500
24,478
30,488
28,480
22,492
33,494
24,489
22,495
19,386
35,497
22,467
27,499
23,482
27,461
40,487
27,474

26,479
32,500
28,474
14,496
30,491
20,493
29,488
29,492
31,458
34,490
21,484
22,498
30,494
25,466
31,499
32,497
22,495
24,489
20,476

33,495
30,471
22,479
28,429
21,496
28,465
26,494
30,500
28,485
37,499
23,498
21,449
26,492
28,497
20,490
28,487
24,486
20,470
27,460

26,466
27,489
23,477
20,499
23,484
22,429
33,488
21,437
20,459
27,497
34,498
20,495
30,492
21,490
37,451
27,494
25,480
38,485
26,500

19,484
21,496
31,491
28,499
34,492
21,383
29,497
35,481
26,488
21,474
26,482
30,487
24,498
21,478
29,463
17,490
33,489
29,493
26,500

17,492
27,462
27,488
26,498
25,500
23,494
38,465
25,475
26,471
24,493
28,499
31,496
24,429
28,485
31,486
31,464
19,474
20,489
30,483

25,480
22,493
26,446
25,494
25,458
33,498
25,486
37,496
30,472
24,500
28,492
30,470
27,477
24,495
28,476
26,499
16,434
28,488
21,395

31,460
25,418
24,468
26,476
18,409
25,491
24,494
21,450
19,489
40,487
29,498
24,483
29,495
30,486
25,497
31,490
32,499
21,500
26,492

28,497
22,495
23,485
24,478
20,479
28,461
21,490
29,496
25,451
21,493
24,494
26,476
37,492
28,487
30,474
36,491
26,468
28,498
24,500

28,488
27,478
23,497
23,492
26,495
31,499
28,498
21,487
22,489
27,477
24,500
24,466
34,485
37,494
33,484
21,490
21,479
20,483
30,493

28,476
33,493
24,483
23,496
32,455
30,462
20,499
23,492
31,487
27,491
31,490
21,470
27,498
15,472
31,484
31,471
23,494
27,497
23,500

23,491
34,496
25,494
28,483
25,474
21,500
34,485
26,498
28,490
29,482
26,444
21,484
21,454
10,499
31,493
23,497
27,495
34,466
34,471

29,489
27,445
33,485
23,473
34,494
33,495
33,498
25,499
17,453
30,480
24,457
21,486
23,468
28,484
19,428
22,496
18,488
26,487
35,500

22,487
31,494
23,467
36,470
25,486
28,488
21,489
23,491
23,469
31,499
22,500
22,492
31,498
21,495
24,463
31,496
36,454
18,471
32,493

22,480
25,475
32,495
24,498
23,486
37,491
24,497
21,460
23,492
28,490
28,499
28,500
28,479
26,485
27,493
29,466
21,484
24,496
30,454

34,487
30,459
26,500
21,444
30,483
23,498
25,490
22,486
18,493
29,488
32,499
22,495
35,496
34,497
28,491
22,485
23,494
26,439
20,479

29,494
26,441
26,496
21,492
33,480
22,498
24,495
30,488
29,499
26,490
22,474
24,500
27,487
34,483
25,497
22,479
27,468
31,481
22,453

25,481
27,500
27,496
31,486
26,497
20,479
19,480
30,466
23,485
20,477
28,487
24,498
28,495
31,471
19,439
35,499
39,474
23,493
25,475

24,481
26,497
25,495
30,487
18,454
24,482
24,460
32,493
31,499
24,473
25,494
25,491
34,465
26,500
29,490
20,474
29,472
33,498
21,489

23,487
28,461
23,492
27,497
24,489
24,500
20,495
26,493
23,466
33,490
23,494
36,496
22,464
30,498
29,474
24,477
25,491
32,499
28,475

35,495
31,499
20,494
27,468
25,497
24,463
26,446
28,442
24,484
22,500
17,485
21,470
31,480
27,493
40,498
20,482
29,496
26,454
27,448

30,449
24,483
25,474
25,478
30,486
31,488
29,484
16,447
22,497
25,500
24,408
31,490
14,491
25,489
30,499
33,495
32,496
22,473
32,498

24,474
26,458
22,478
29,447
27,470
23,498
30,494
30,492
25,490
25,497
29,468
23,499
24,469
33,493
23,483
28,500
23,488
32,486
24,432

26,496
25,483
34,473
28,462
30,494
26,478
24,477
30,480
22,499
24,429
17,489
18,498
28,492
33,488
30,491
24,500
19,481
32,486
30,497

24,494
28,498
29,492
25,479
22,482
29,458
28,493
27,495
26,451
28,496
31,465
21,483
30,499
31,487
31,500
20,489
25,476
22,478
23,449

29,497
26,477
30,493
28,492
19,494
29,474
27,488
19,491
19,460
18,480
32,498
24,482
20,489
27,434
38,499
25,486
26,451
34,484
30,500

18,493
30,452
29,495
30,490
32,487
28,475
25,471
20,473
24,500
25,474
26,494
31,499
25,485
29,496
25,497
24,461
30,482
25,488
24,498

28,472
21,500
26,462
26,474
27,499
27,490
28,498
26,492
23,496
24,497
32,488
25,475
27,494
23,467
26,481
27,485
23,476
28,459
33,479

26,492
18,480
24,484
28,472
28,476
22,456
23,465
29,467
28,500
21,493
26,487
30,495
25,498
27,485
27,486
28,452
28,494
37,497
25,499

27,454
30,496
24,494
22,499
21,456
25,448
28,489
24,486
27,484
24,465
28,500
29,487
21,488
32,469
32,477
25,442
32,498
28,495
21,393

25,494
20,435
33,472
26,476
27,492
26,470
33,491
24,457
26,495
18,498
30,488
21,500
27,487
21,496
26,497
29,490
31,499
32,486
25,493

31,465
27,489
34,499
23,496
20,467
27,495
24,500
26,487
25,480
28,494
33,482
23,498
26,479
23,456
26,459
27,484
31,492
27,464
19,490

25,498
21,464
21,434
27,431
36,474
26,475
29,486
22,497
22,493
41,494
36,499
21,492
23,491
31,476
23,500
24,455
22,496
22,463
28,439

17,449
25,478
20,498
34,499
33,483
27,481
18,497
26,458
27,493
25,469
37,500
28,477
25,451
22,480
30,495
29,496
33,489
17,476
27,442

26,480
24,485
27,486
33,488
24,461
23,496
28,479
19,446
22,466
29,498
28,497
22,494
19,493
25,490
29,500
30,478
29,499
35,492
28,470

22,487
32,463
25,455
34,498
25,475
21,479
26,500
17,491
29,496
36,467
23,499
20,435
23,493
23,480
22,497
23,476
28,477
25,492
46,495

26,487
28,479
30,493
21,435
29,491
22,496
25,497
23,500
27,475
22,456
26,484
25,460
25,494
35,463
23,470
24,495
29,498
28,492
32,499

29,486
27,458
19,478
27,498
31,500
18,480
28,499
35,494
25,474
30,443
24,489
28,492
20,495
26,426
20,496
20,497
29,491
41,493
23,488

28,495
31,497
23,489
34,500
30,496
18,480
21,490
28,477
19,475
26,448
18,471
30,459
26,491
23,484
23,483
27,498
35,487
29,472
31,473

20,440
26,470
30,484
33,497
18,485
29,475
21,472
30,500
28,492
27,491
16,428
23,452
21,489
46,494
24,477
29,499
34,487
22,473
23,498

30,500
23,467
24,497
32,491
30,490
23,456
27,494
22,476
23,475
22,488
19,464
21,498
28,489
28,499
34,493
32,496
31,486
24,462
27,484

24,470
29,480
28,462
31,490
28,433
22,499
25,454
20,481
22,493
27,496
40,495
23,485
22,497
30,476
24,500
29,477
28,455
19,479
29,494

30,462
18,494
21,479
30,499
22,484
17,477
25,474
33,492
27,498
34,491
18,472
24,485
26,497
36,489
28,500
26,483
30,496
30,488
25,493

30,493
28,496
30,497
24,427
27,478
33,465
33,447
24,486
35,494
29,489
31,488
17,491
30,480
22,498
22,442
21,475
20,461
23,460
21,500

28,489
29,485
24,494
23,458
24,465
26,500
30,491
25,495
25,445
27,498
24,457
31,488
20,499
27,477
30,455
25,490
31,474
28,482
23,483

30,445
30,487
26,500
24,464
36,496
33,480
23,499
21,457
23,489
27,498
22,486
28,482
32,485
26,497
28,468
26,484
22,491
26,495
17,493

23,490
22,500
31,479
25,474
25,485
27,464
24,493
29,499
32,482
25,478
20,468
27,495
22,454
33,452
31,483
28,492
26,494
25,497
25,498

17,491
30,492
27,449
44,500
20,493
26,486
29,485
27,455
27,494
24,460
27,489
24,484
29,496
28,498
20,479
26,466
26,499
27,497
22,481

24,494
26,492
31,500
20,498
22,491
28,486
22,431
28,479
33,497
23,474
22,477
26,443
22,490
24,489
39,495
30,493
26,483
32,499
22,475

20,455
37,482
24,423
24,486
20,500
29,497
32,494
28,485
28,489
18,481
23,495
23,465
24,499
32,496
28,491
24,492
31,479
27,480
28,498

24,499
17,493
28,500
25,484
36,477
29,494
31,480
19,460
18,498
25,483
30,497
26,492
24,495
20,485
28,486
32,476
37,496
23,488
28,491

29,492
28,486
27,500
37,490
30,497
21,455
24,499
26,498
30,440
27,491
24,463
17,494
24,481
26,480
28,496
20,475
27,472
30,487
25,469

20,490
30,484
31,495
28,475
26,470
30,497
28,460
21,440
30,491
31,480
31,500
29,476
23,492
25,499
23,498
27,465
19,493
31,487
17,477

32,481
18,499
39,491
24,465
23,415
23,489
25,490
28,495
26,483
21,441
27,448
26,497
27,487
24,500
30,470
18,446
32,493
29,496
28,498

23,476
30,491
21,494
37,497
34,475
21,479
26,500
23,486
23,484
28,489
22,498
26,478
26,462
24,471
33,499
23,473
34,493
21,495
25,490

33,500
19,492
24,450
27,490
27,495
24,483
25,478
28,469
24,499
26,493
23,491
22,489
23,455
26,417
34,497
31,487
19,488
38,485
27,494

23,473
26,448
31,472
30,488
25,491
20,451
22,480
41,476
28,495
24,497
28,467
25,485
21,500
26,435
24,487
33,496
26,493
19,498
28,492

23,468
27,497
31,459
28,443
30,485
33,488
19,493
16,450
27,489
34,496
28,495
28,500
22,479
20,463
28,499
30,498
20,474
32,482
24,491

29,499
30,480
24,460
28,491
31,494
29,463
24,484
21,449
24,497
29,498
29,492
30,500
20,482
25,483
33,496
23,479
25,464
23,495
23,487

32,496
35,493
20,465
35,481
27,436
35,498
25,487
22,490
21,468
19,464
19,499
30,455
21,495
31,497
29,475
22,494
27,492
23,500
27,486

21,476
23,460
29,485
22,499
36,492
26,457
30,498
38,497
20,470
29,494
31,500
19,480
25,495
28,446
24,490
29,491
27,468
25,484
18,496

27,500
19,494
24,467
34,496
19,498
20,446
20,471
26,493
32,484
29,460
25,495
32,454
24,489
37,491
30,497
24,499
31,492
27,488
20,464

29,494
32,498
26,496
27,453
20,469
25,465
26,472
22,493
18,499
33,497
30,481
29,491
28,479
25,495
33,489
25,500
25,476
23,450
24,484

17,459
27,495
29,494
30,491
32,449
25,448
22,478
25,500
26,452
29,497
27,498
31,488
24,471
26,485
21,499
22,458
33,487
33,493
21,496

29,481
20,483
29,473
32,495
20,497
28,479
25,478
23,487
27,484
30,474
23,482
24,445
27,422
24,499
31,493
34,498
27,486
24,461
23,500

26,477
31,466
25,499
28,471
23,479
29,494
25,500
30,465
26,491
34,489
26,468
16,497
24,495
25,490
28,480
28,481
28,498
19,488
29,454

25,494
30,476
36,485
34,489
27,498
21,493
21,490
18,482
25,499
22,473
31,481
26,458
32,500
32,477
24,496
26,466
22,449
25,479
23,495

26,438
25,487
18,431
32,480
31,482
26,491
26,461
28,483
32,498
20,486
24,444
24,469
23,473
26,500
25,497
23,490
33,452
26,493
32,499

31,462
24,489
29,482
21,485
22,454
19,494
31,484
34,496
24,481
27,493
23,500
27,478
25,498
23,441
25,495
28,471
31,499
29,487
27,492

31,499
31,486
19,491
22,488
30,448
17,497
20,423
27,490
36,469
28,443
25,492
35,498
22,496
25,458
20,481
33,495
24,462
27,500
28,485

28,491
21,495
30,497
32,492
25,467
31,478
18,486
23,496
27,484
29,480
27,483
19,438
34,499
26,489
25,468
31,457
25,439
27,500
22,434

21,490
31,499
24,489
34,497
31,464
33,467
27,450
22,480
27,482
26,494
25,493
25,500
30,496
22,485
21,495
30,498
24,474
28,491
19,421

23,471
29,462
33,485
21,497
22,490
32,496
28,498
27,489
25,499
29,484
30,487
20,465
22,491
33,481
25,474
33,493
28,483
20,441
20,500

25,499
35,488
26,497
23,458
23,498
24,494
27,491
23,473
29,470
35,495
32,489
20,459
22,487
29,484
20,474
26,500
27,496
23,493
31,492

30,489
18,482
20,450
20,495
14,468
37,490
26,498
29,487
34,483
24,475
22,485
29,500
32,499
23,486
32,494
30,479
24,492
27,466
29,471

24,493
37,499
24,500
23,498
24,486
26,496
31,492
13,491
30,475
29,487
26,489
24,477
24,476
35,473
26,494
30,488
31,495
24,463
19,479

32,496
23,494
31,483
25,465
20,498
31,482
23,500
20,491
30,460
28,474
23,486
14,495
36,499
29,487
29,468
23,464
26,497
29,475
28,493

33,497
24,414
27,471
27,472
25,493
23,482
23,500
33,496
24,450
32,476
26,486
29,499
23,458
23,491
32,485
25,484
25,498
21,460
25,495

22,493
27,495
24,494
22,484
27,497
19,482
28,492
22,437
24,408
31,496
23,471
28,491
25,481
26,453
31,478
27,480
30,500
35,475
29,486

23,431
28,499
25,489
24,486
38,440
21,494
31,484
29,458
18,473
28,493
29,496
26,479
26,485
22,497
24,492
31,500
26,488
27,498
24,475

17,450
23,484
25,492
23,461
27,494
23,498
31,482
33,480
20,425
21,481
30,487
24,499
30,489
35,474
29,483
19,495
33,496
34,477
23,500

26,435
20,500
26,474
32,483
25,497
27,451
23,490
20,493
32,495
29,443
25,464
25,463
31,498
24,478
29,479
24,487
29,496
17,462
36,499

26,465
26,495
35,483
30,476
29,498
20,497
26,492
26,488
31,499
24,482
24,470
21,500
26,494
25,454
29,496
21,493
24,487
28,480
29,475

21,475
27,489
26,466
23,490
26,471
26,470
26,494
25,500
32,487
35,495
25,493
35,491
20,497
20,492
30,444
24,496
23,498
27,488
29,499

24,486
23,465
33,489
22,479
26,499
22,470
31,492
28,497
18,408
27,487
26,495
35,476
22,493
33,498
27,496
26,491
27,406
27,500
23,473

29,500
20,486
27,495
35,482
32,499
31,490
25,493
25,467
25,498
21,497
25,489
27,476
20,492
26,463
22,468
23,440
28,491
26,481
33,496

25,485
26,492
31,493
24,494
24,484
24,488
32,401
25,452
24,499
30,456
31,500
22,453
30,497
24,486
28,451
35,490
30,479
19,498
16,444

16,493
29,491
34,490
17,445
19,489
25,461
27,472
25,500
21,448
23,482
31,492
29,478
21,467
24,481
33,470
26,487
24,498
42,499
34,484

35,498
20,471
18,495
24,493
32,481
22,496
25,475
21,487
26,470
24,491
36,494
30,480
26,469
27,492
34,499
23,500
27,479
26,482
24,477

23,489
30,496
21,491
24,495
18,470
22,498
30,493
33,431
30,449
21,499
25,494
34,477
27,486
30,497
24,487
34,490
20,500
25,484
29,488

21,491
24,481
20,485
25,497
29,490
27,480
27,482
32,498
25,455
26,492
31,493
20,475
24,496
30,499
27,486
25,460
24,494
29,500
34,489

24,487
28,494
26,473
25,498
34,489
18,491
28,483
22,447
23,496
19,485
22,470
27,500
22,495
29,488
35,476
36,492
25,481
32,466
25,499

31,480
26,468
20,466
21,496
27,482
23,467
32,500
35,484
25,479
27,461
27,499
30,476
26,447
27,495
27,497
33,489
23,486
22,494
18,498

20,479
29,497
22,493
24,477
26,476
31,500
25,462
24,499
34,488
27,491
17,489
25,495
26,490
32,492
18,480
23,485
33,494
29,443
35,496

30,500
33,469
29,485
25,496
20,440
25,499
26,492
25,458
24,477
19,456
34,497
27,452
31,493
25,498
29,491
17,490
